client_id,predicted_transactions_1yr,expected_avg_profit,clv_1yr
458,140.60470324748042,5764.337500000001,810492.9636058232
2673,105.42577675489068,6933.184860557768,730936.3993095511
13261,125.01796407185628,5836.445104895105,729660.4844311377
1236,106.32608695652173,6630.625373134327,705008.4499999998
3284,108.07624113475178,6435.424550898203,695516.4955673759
1989,108.3130081300813,6297.270547945205,682076.3160569106
1350,107.88177339901478,6103.505833333334,658457.0332512315
3689,112.2308394160584,5854.589317507419,657065.4735401461
3601,117.52922422954305,5567.345874587459,654325.8416578108
85,95.4918918918919,6838.183884297523,652991.1162162165
1349,101.02332979851538,6437.024137931034,650289.612407211
11004,119.89051094890512,5412.460555555555,648902.6614963504
6753,102.22810394610202,6343.6082474226805,648495.0433108759
1996,102.6923076923077,6292.376029962546,646178.6153846154
4396,102.10008554319931,6244.024159021406,637515.4007698888
7434,90.66581306017926,6950.5402061855675,630176.3790012805
4656,97.77633289986996,6441.941747572817,629869.4408322498
9872,91.46370023419203,6866.057476635512,627995.0228337235
2303,98.32364341085272,6379.924820143885,627297.453003876
414,93.63420427553444,6666.649074074074,624226.3812351543
215,114.69036697247707,5406.097080291968,620027.2580275226
6610,92.97479747974798,6658.6653710247365,619088.0643564358
31,112.75084554678692,5453.912773722628,614933.2767756482
9202,112.75084554678692,5452.197810218979,614739.9131905299
3984,110.71428571428572,5545.865806451613,614006.5714285715
6001,88.61271676300578,6903.264761904762,611717.0450867052
3029,101.71075837742505,6011.834810126583,611468.2777777779
6299,89.17613636363637,6847.831229235879,610663.1314935064
3192,89.51520912547528,6812.164341085272,609792.3155893537
4974,99.71177944862156,6104.729816513757,608713.4730576437
2387,90.37428023032629,6696.544961240309,605195.4309021112
10355,116.57296650717703,5172.202996254679,602939.0466507174
1946,87.38599348534203,6890.604535147388,602142.3230184579
2698,90.97922848664689,6567.995,597551.1178041543
12991,93.89339513325608,6362.175225225227,597366.2323290848
11794,91.19584569732939,6539.280285035629,596355.1958456974
4113,100.0,5933.212368421055,593321.2368421055
13803,90.85611510791367,6521.067630057803,592478.8712230215
531,88.62303096143401,6675.618344519015,591613.5312330256
12050,119.44299390774587,4924.9101063829785,588246.0078328982
3257,89.14518317503392,6517.051111111108,580963.715061058
10040,92.84879948085658,6255.715816326533,580835.7034393253
5133,96.68594563331406,6002.437554585153,580351.3510699826
11683,97.91666666666667,5910.777872340428,578763.666666667
9505,105.33557046979865,5487.212015503876,577998.6079418344
11755,90.48319327731092,6380.199435028251,577300.8186274512
4043,85.1258389261745,6740.784172661873,573814.907718121
1762,82.33367983367984,6930.211059907837,570589.7785862789
5236,91.07142857142857,6261.200392156863,570216.4642857143
11329,94.57861635220127,6023.1213592233025,569658.4842767298
11596,95.23278370514063,5967.7557620817815,568325.993695441
2501,95.23278370514063,5966.266542750933,568184.1711930168
6275,86.11615245009075,6593.763846153846,567829.5725952814
160,92.27069351230425,6144.13539823009,566923.6342281881
9833,104.19966996699671,5388.830635838152,561514.3737623765
12468,87.83739837398375,6389.633108108108,561248.7487804878
3904,83.31021437578815,6709.637016574585,558981.2982345523
3763,99.95945102932002,5582.137585421409,557987.4086088581
10145,85.52067381316998,6491.099999999994,555123.2457886671
4098,84.49390815370197,6560.079352226721,554286.7422680412
13955,84.31610942249239,6564.7210526315785,553511.7386018236
4507,86.29739776951672,6357.3069182389945,548619.043866171
7348,96.28297362110311,5694.715000000002,548304.0941247004
9933,84.51021477213202,6451.486199095019,545216.4842849658
4786,83.014440433213,6564.401587301591,544940.1245487367
3326,81.45191409897292,6689.693723849376,544888.3585434176
8432,82.37240829346092,6597.927561837456,543487.1830143541
9417,105.71325648414985,5136.851990049751,543033.3519452449
78,90.83387622149837,5965.80366492147,541897.0716612382
2368,93.26152304609218,5792.940784313725,540258.4804609218
876,77.22592213114754,6975.198305084746,538666.1211577869
11851,80.91133004926108,6641.915000000001,537406.176724138
9760,104.70411233701103,5129.693006993009,537099.9528585759
5866,87.49552772808586,6135.932835820896,536866.6815742397
389,117.09897610921503,4581.548404255318,536494.6271331058
1157,88.55029585798816,6051.211653116531,535836.5821827744
4531,77.94800371402043,6863.463478260871,534993.276694522
10912,97.25084745762712,5486.834096692116,533599.2657627122
2058,76.5349474645957,6967.17777777778,533232.585198721
5281,85.88235294117646,6187.627717391302,531408.0274936059
3737,79.95618838992333,6625.0234999999975,529711.627053669
10095,76.9666001994018,6877.508747044918,529338.466101695
11093,99.90202275600505,5296.836258660502,529164.6564475341
11491,85.19770408163265,6208.184153005465,528923.0363520408
4299,81.47321428571429,6476.097500000001,527628.4793526786
3952,79.37934458788482,6635.057077625572,526686.4821251243
9880,83.71559633027523,6290.328,526598.5596330275
1020,81.30836575875487,6469.008733624456,525984.5282101169
3538,76.3953488372093,6871.827222222221,524975.6377906976
13750,82.54503002001334,6352.857227138644,524396.790527018
3011,92.20828471411902,5685.986143187068,524295.0291715286
2729,90.05055611729018,5818.489344262294,523958.2012133467
7567,91.3653603034134,5732.74292929293,523774.1232616941
3319,78.89548693586698,6566.8447802197825,518094.41656769614
4003,89.35334872979215,5789.201886792451,517284.57505773654
4067,89.95959595959596,5740.412295081971,516405.170707071
13820,86.30041724617523,5978.48294117647,515945.57232267025
3581,82.05426356589147,6285.775862068968,515774.70930232585
9611,82.86795407098121,6216.745517241379,515168.981993737
1690,77.84548422198041,6614.5234693877555,514910.78237214364
10075,86.43702906350916,5937.690909090907,513236.3616792248
2555,75.69241475295755,6776.4288590604,512924.2637439107
2431,73.30272511848341,6981.756932153396,511781.8092417064
4504,73.98096304591266,6909.798342541438,511193.53583426663
6042,83.2973944294699,6134.495275590553,510987.472596586
1370,90.1485608170845,5658.623308270676,510116.74744661094
3977,81.42307692307692,6253.48362068965,509177.8778846149
1102,83.4141274238227,6095.55696969697,508455.56578947365
3134,73.85630498533725,6867.1285024154595,507180.7370478984
5722,75.75471698113206,6694.074358974359,507107.7085147556
457,75.92731829573935,6678.493674698793,507080.1149749372
12376,104.54320987654322,4844.073275862067,506414.9691358023
7814,77.77684563758389,6508.485301837269,506209.45665548084
10269,92.12320574162679,5485.696682464455,505359.9641148325
7325,86.13317757009347,5857.109405940596,504491.444509346
218,93.20815450643777,5406.044537815127,503887.4345493563
9366,74.51557093425605,6758.710508474576,503629.17231833906
11637,98.99873257287706,5085.979906542058,503505.5646387835
4789,74.61504424778761,6743.091774891775,503136.09115044243
9915,73.40069860279442,6849.544913151365,502761.381736527
5858,79.73634651600753,6291.4577586206915,501657.8559322035
1133,71.88660477453581,6971.495622895623,501157.15053050395
1537,74.6878612716763,6698.410734463278,500289.9716763006
5224,79.35630341880342,6300.56732186732,499989.7321047007
3080,82.45274102079395,6059.142259414227,499592.8875236296
713,78.31983805668015,6377.12893081761,499455.70512820507
12843,82.30583824317085,6066.043230403801,499270.7728976969
861,99.19245647969052,5028.520996441281,498791.3500967117
9582,80.84534731323723,6168.169230769231,498667.7837483618
12382,82.25352112676057,6054.840972222224,498031.98982785625
3595,72.21081081081081,6888.8404371584675,497448.75351351337
1681,89.47470817120623,5552.087301587302,496771.39105058374
10543,97.89161392405063,5073.395870206488,496642.90981012647
4733,90.49835255354202,5485.153820598009,496397.38426688657
5433,73.30020562028787,6769.264163822525,496188.4551062371
8726,72.86219915054271,6783.694089834516,494274.869749882
5873,92.94146341463414,5311.020689655175,493614.0351219515
10528,91.63698049194232,5363.8834459459495,491530.08269720135
2652,92.31668437832094,5315.237394957982,490685.09298618487
6363,78.38248847926268,6252.536051502148,490089.3350230417
1214,78.6614466815809,6229.164705882354,489995.1073825503
3891,77.96116504854369,6277.897727272728,489432.2208737865
3608,75.7972805933251,6449.177380952376,488830.1075401727
5232,91.53019447287615,5339.654285714285,488739.5951893551
6892,74.6590909090909,6536.220202020202,487988.2582644628
3492,72.7120315581854,6695.704455445547,486858.2736686392
4132,79.77673325499413,6097.680107526883,486452.99941245606
158,74.89119170984456,6491.190404040404,486132.9849740933
5376,82.4470588235294,5893.535416666669,485904.66117647075
2057,69.4079958995387,6980.6237196765505,484511.10251153266
3172,74.22346368715084,6522.2857142857165,484106.63687150856
1610,69.26342072409489,6979.352631578948,483413.8377028715
383,75.99906629318394,6345.848878923765,482278.58963585424
3382,90.93425605536332,5297.248611111111,481701.3615916955
5978,69.48084054388133,6930.222077922079,481517.6551297899
1492,72.37606837606837,6645.09885057471,480946.12877492857
2713,72.01593137254902,6660.36211180124,479652.18075980374
226,76.05701311806256,6304.532203389831,479503.8884964682
3615,76.25830959164293,6286.581363636362,479404.06790123443
10828,86.38785625774473,5546.350785340312,479137.35439900844
12756,105.57107641741989,4533.8573863636375,478644.20460147917
6196,94.88063660477454,5037.720918367345,477982.1677718831
2392,77.73624823695346,6140.779801324504,477361.18300423137
11149,90.65163934426229,5259.948844884489,476822.9856557377
12003,89.79302188054406,5307.756490384607,476599.49467770476
2684,79.47721822541966,5984.968061674011,475668.61270983226
9798,74.4818376068376,6384.771727748691,475549.53098290594
6616,74.89562118126273,6333.556823821337,474355.67260692443
3537,82.49,5750.194247787609,474333.52349999984
7594,74.7622531089978,6342.992499999998,474216.4107534745
13694,80.52249637155298,5885.420394736842,473908.74238026125
2489,71.09565217391304,6664.708928571431,473831.8278260871
13576,81.76203768318214,5793.60093457944,473696.6179344035
5701,90.8638928067701,5212.64419263456,473641.14315937925
1513,71.14181818181818,6657.064925373135,473595.7025454546
12079,102.94871794871794,4593.31941031941,472876.34442134434
2778,69.82608695652173,6769.201704545453,472666.86684782594
5171,71.48775894538606,6611.783173076923,472661.56167608284
4417,73.8957055214724,6391.949494949493,472337.61758691195
4754,75.19151138716356,6274.394974874368,471781.2412008279
12396,77.38141335914811,6096.706621004567,471771.7751694095
1917,82.16135458167331,5740.2176991150445,471624.0617529881
4331,72.15661103979461,6528.603896103898,471081.9319640566
9717,68.32253419726422,6892.976153846154,470945.59899208066
3880,67.33009708737865,6982.349473684212,470122.2679611652
2841,82.53977272727273,5694.648241206031,470034.97159090923
6644,70.39285714285715,6671.126984126987,469599.68877551047
2720,70.3211009174312,6674.9455026455,469389.5163098877
3197,71.89393939393939,6527.015625000004,469252.8657670457
3026,72.35326688815061,6476.700558659218,468610.44407530455
8502,70.42119565217392,6651.004929577464,468371.71942934784
3387,69.30789707187222,6754.432710280376,468135.52706299926
13044,80.61349693251535,5806.5827777777795,468088.94294478546
13480,78.41149773071103,5965.636971830987,467774.5298789713
3583,79.09186535764375,5904.824919093849,467023.6174614304
4114,78.43485617597293,5950.689763779528,466741.4957698816
2885,76.8785578747628,6054.1486486486465,465434.217267552
1209,71.70252572497661,6483.65595238095,464894.5077174928
1847,67.92803970223325,6833.757333333332,464203.7394540942
79,105.06449422946369,4413.498820754717,463702.0213849287
3890,82.19128329297821,5632.61075268817,462951.5060532686
5152,69.34331093463653,6674.883601286174,462858.52901649365
174,69.79623824451411,6630.059016393442,462753.1786833856
12643,69.54664914586071,6649.18275862069,462428.38042049936
6272,88.45175766641735,5224.465123456788,462113.123036649
826,107.41853360488798,4299.302422145329,461824.7617107943
4340,72.30805687203792,6377.429186602872,461139.51232227497
3121,65.99199999999999,6981.594690265486,460729.3967999999
2941,71.76205617382088,6409.712129380059,459974.1218865929
8356,65.80968280467445,6976.733333333334,459136.6076794657
5128,66.01063829787233,6931.819117647059,457573.80452127656
5521,84.12468513853905,5426.653005464481,456515.47544080607
1514,69.27007299270073,6584.516346153847,456109.9279197081
4532,72.19258295380611,6311.038157894737,455610.1457384515
3130,72.03947368421052,6322.790000000003,455490.4638157896
5223,73.4040590405904,6201.175229357798,455191.4326568265
5081,71.8503937007874,6330.206000000002,454827.7933070867
6052,75.98721227621483,5978.929729729727,454322.2025575446
11873,78.1657355679702,5806.698695652175,453884.8747672254
2873,72.46691008671839,6217.608965517242,450570.90985851205
2616,73.7192118226601,6099.747560975611,449668.58251231536
4095,64.64577656675749,6927.024615384616,447802.8855585831
4094,72.5018953752843,6174.915267175575,447693.06065200927
7678,78.27376425855513,5716.728368794328,447469.84866920166
3544,68.07361963190185,6571.87236842105,447371.1398773005
11857,92.5068870523416,4835.854710144931,447349.8654729113
6967,93.69731800766284,4770.211194029849,446955.99521072785
1505,77.02164289227741,5798.401864801861,446602.43777668435
7862,80.45698924731182,5545.006097560974,446134.49596774176
11943,79.1808617234469,5633.235796766746,446044.4646793589
1806,65.61797752808988,6750.333125,442943.20730337076
4709,76.38078902229846,5795.436065573771,442659.9794168096
12092,80.96980255516841,5465.928272251307,442575.13298490114
4387,67.82888684452622,6519.412871287128,442204.5179392824
11359,87.91970802919708,5021.120075757577,441455.41104014614
490,85.2959028831563,5173.704545454545,441295.8004552352
12908,89.48060941828254,4925.009039548023,440692.8102493075
4698,76.96674776966748,5721.733846153846,440383.24574209243
5145,68.10688405797102,6460.457281553399,440001.615036232
3640,69.08928571428572,6367.199622641511,439905.2739285716
3525,65.17857142857143,6735.197142857141,438990.52806122444
13051,66.4420803782506,6595.5480519480525,438221.9338061466
9775,83.44031531531532,5246.065517241378,437733.3609234233
13285,67.724609375,6436.074736842105,435880.6474609375
5312,69.15121668597914,6302.156269113151,435801.77375434537
4177,67.724609375,6433.958421052632,435737.32080078125
3267,93.20187165775401,4673.66387434555,435594.2205882353
779,69.54437869822485,6263.311180124223,435578.0846153845
2633,70.53734939759036,6169.435162094762,435175.60361445777
2719,70.81312410841655,6142.5625,434974.0406562054
3935,66.83685111237878,6503.250467289719,434656.7832287507
4993,78.0635838150289,5556.4562162162165,433756.885549133
5318,77.95529801324503,5560.1594315245475,433443.88548565115
1607,63.08641975308642,6869.013690476185,433341.48096707783
6478,64.81481481481481,6675.258571428577,432655.6481481485
1408,87.6330690826727,4936.125943396229,432567.8657984147
4768,82.18971631205675,5260.822047244095,432385.47163120576
4325,75.89496248660237,5695.944845360824,432293.52036441583
11286,108.52895148669798,3978.3921052631586,431770.7237871676
317,80.72115384615384,5347.3416149068335,431643.5851648352
489,84.73214285714285,5091.2352564102575,431391.2730654762
9403,112.28095238095237,3830.031888544891,430039.628095238
11545,105.37021630615641,4079.0031700288187,429805.4463394343
1443,65.50416281221091,6559.465463917521,429672.2937095279
371,62.69938650306749,6846.0446428571395,429242.7990797544
4055,97.95799299883313,4381.107826086957,429164.5297549592
2423,102.6743264659271,4159.491267605634,427072.96434231376
3454,70.45886075949367,6056.05218579235,426702.53771097056
5366,77.15301618440411,5529.997215777262,426655.96468857274
4494,80.21087680355161,5317.681313131315,426535.88068812445
7800,70.40149006622516,6054.219742489274,426226.0910596029
5245,72.19225449515906,5895.638461538462,425619.4322268327
8327,67.76815776815776,6275.063471502594,425249.4913419916
150,64.71631205673759,6558.682666666664,424453.75413711567
1499,109.30989583333334,3881.5326086956516,424289.9251302083
6844,65.55505415162455,6470.654773869347,424184.12409747293
9663,111.13352898019076,3813.603855421687,423819.2545854733
503,63.44859813084112,6674.776881720429,423505.23598130833
1793,64.83552631578948,6522.04567901235,422860.2642543863
8615,101.49303008070433,4166.128232189974,422832.9779897286
4901,80.67736185383244,5240.5129032258055,422790.7557932263
3907,69.22413793103449,6099.0196969697,422199.3807471267
2571,67.26044226044226,6275.834666666666,422115.4152334152
3716,67.99482535575679,6200.755902777779,421619.31468305306
6764,73.0,5772.450828729283,421388.91049723764
3767,74.44554455445544,5651.768446601941,420748.9797029702
6936,80.01043841336117,5248.058730158732,419899.47981906764
544,81.14703277236492,5170.78207171315,419593.62223206396
9702,71.74543501611171,5843.120491803282,419217.2215359831
603,72.8125,5756.908583690985,419174.9062499999
5574,65.54301075268818,6395.277844311377,419165.76451612904
10303,68.53061224489795,6115.594927536232,419105.4646258503
3958,64.53536184210526,6488.9413953488365,418766.1809210526
3911,74.04285714285714,5654.609507042254,418683.4439285715
4584,94.94219653179191,4400.140666666667,417759.01994219655
2542,65.80045871559633,6318.6073791348535,415767.2639908253
6551,80.06226053639847,5192.547161572051,415727.0636973179
42,77.26966873706003,5370.1039119804345,414946.1503623183
1248,65.15135699373695,6361.971929824557,414491.10438413336
5618,94.25824175824175,4387.523404255318,413560.24175824167
